不分	bù fēn	1	1372	h-f,en-eng
不到	bú dào	1	1388	
不厌	bù yàn	1	1405	an-ang,an-ai
不变	bù biàn	1	1413	ian-iang
不吃	bù chī	1	1465	c-ch
不同	bù tóng	1	1469	eng-ong,on-ong,un-ong
不听	bù tīng	1	1483	in-ing
不图	bù tú	1	1495	
不在	bù zài	1	1496	z-zh,an-ai
不均	bù jūn	1	1500	un-ong,un-iong
不够	bù gòu	1	1519	g-k
不大	bù dà	1	1520	
不好	bù hǎo	1	1529	h-f
不孕	bù yùn	1	1541	un-ong,un-iong
不宁	bù níng	1	1547	n-l,in-ing
不对	bú duì	1	1568	
不少	bù shǎo	1	1573	s-sh
不尽	bù jìn	1	1575	in-ing
不差	bù chà	1	1587	c-ch
不常	bù cháng	1	1594	c-ch,an-ang
不干	bù gàn	1	1595	g-k,an-ang,an-ai
不怕	bù pà	1	1645	
不恤	bù xù	1	1647	
不恭	bù gōng	1	1649	g-k,eng-ong,on-ong,un-ong
不息	bù xī	1	1650	
不悦	bú yuè	1	1652	
不惟	bù wéi	1	1660	
不想	bù xiǎng	1	1661	ian-iang
不扬	bù yáng	1	1687	an-ang
不报	bù bào	1	1691	
不敏	bù mǐn	1	1717	in-ing
不敢	bù gǎn	1	1721	g-k,an-ang,an-ai
不文	bù wén	1	1735	en-eng
不智	bù zhì	1	1760	z-zh
不暇	bù xiá	1	1761	
不期	bù qī	1	1767	
不正	bù zhèng	1	1790	z-zh,en-eng,eng-ong
不洁	bù jié	1	1807	
不灵	bù líng	1	1817	n-l,r-l,in-ing
不熟	bù shú	1	1820	s-sh
不犯	bù fàn	1	1825	h-f,an-ang,an-ai
不理	bù lǐ	1	1829	n-l,r-l
不甚	bù shèn	1	1836	s-sh,en-eng
不碍	bù ài	1	1912	an-ai
不稳	bù wěn	1	1921	en-eng
不算	bù suàn	1	1930	s-sh,uan-uang
不纯	bù chún	1	1938	c-ch,un-ong,un-iong
不耐	bù nài	1	1961	n-l,an-ai
不耻	bù chǐ	1	1963	c-ch
不肯	bù kěn	1	1969	g-k,en-eng
不育	bù yù	1	1970	
不能	bù néng	1	1979	n-l,en-eng,eng-ong
不舍	bù shě	1	1996	s-sh
不苟	bù gǒu	1	2001	g-k
不若	bù ruò	1	2003	r-l
不行	bù xíng	1	2014	in-ing
不衰	bù shuāi	1	2016	s-sh
不要	bú yào	1	2017	
不见	bú jiàn	1	2021	ian-iang
不让	bù ràng	1	2043	r-l,an-ang
不该	bù gāi	1	2068	g-k,an-ai
不象	bù xiàng	1	2073	ian-iang
不起	bù qǐ	1	2084	
不通	bù tōng	1	2132	eng-ong,on-ong,un-ong
不遇	bù yù	1	2138	
不避	bù bì	1	2149	
不问	bù wèn	1	2159	en-eng
不雅	bù yǎ	1	2170	
不须	bù xū	1	2178	
不齐	bù qí	1	2191	
与共	yǔ gòng	1	2206	g-k,eng-ong,on-ong,un-ong
与赛	yù sài	1	2222	s-sh,an-ai
与门	yǔ mén	1	2223	en-eng
且末	qiě mò	1	2270	
世亲	shì qīn	1	2275	s-sh,in-ing
世伯	shì bó	1	2278	s-sh
丙丁	bǐng dīng	1	2293	in-ing
东区	dōng qū	1	2312	eng-ong,on-ong,un-ong
东华	dōng huá	1	2313	eng-ong,on-ong,un-ong,h-f
东台	dōng tái	1	2325	eng-ong,on-ong,un-ong,an-ai
东阿	dōng ē	1	2383	eng-ong,on-ong,un-ong
两个	liǎng gè	1	2414	n-l,r-l,ian-iang,g-k
两广	liǎng guǎng	1	2429	n-l,r-l,ian-iang,g-k,uan-uang
两当	liǎng dāng	1	2431	n-l,r-l,ian-iang,an-ang
严苛	yán kē	1	2469	an-ang,an-ai,g-k
丧权	sàng quán	1	2492	s-sh,an-ang,uan-uang
丧门	sàng mén	1	2507	s-sh,an-ang,en-eng
个头	gè tóu	1	2526	g-k
个旧	gè jiù	1	2531	g-k
中产	zhōng chǎn	1	2541	z-zh,eng-ong,on-ong,un-ong,c-ch,an-ang,an-ai
中保	zhōng bǎo	1	2547	z-zh,eng-ong,on-ong,un-ong
中分	zhōng fēn	1	2551	z-zh,eng-ong,on-ong,un-ong,h-f,en-eng
中卷	zhōng juàn	1	2560	z-zh,eng-ong,on-ong,un-ong,uan-uang
中号	zhōng hào	1	2563	z-zh,eng-ong,on-ong,un-ong,h-f
中场	zhōng chǎng	1	2587	z-zh,eng-ong,on-ong,un-ong,c-ch,an-ang
中封	zhōng fēng	1	2591	z-zh,eng-ong,on-ong,un-ong,h-f,en-eng
中府	zhōng fǔ	1	2598	z-zh,eng-ong,on-ong,un-ong,h-f
中度	zhōng dù	1	2599	z-zh,eng-ong,on-ong,un-ong
中招	zhòng zhāo	1	2605	z-zh,eng-ong,on-ong,un-ong
中方	zhōng fāng	1	2608	z-zh,eng-ong,on-ong,un-ong,h-f,an-ang
中服	zhōng fú	1	2611	z-zh,eng-ong,on-ong,un-ong,h-f
中极	zhōng jí	1	2612	z-zh,eng-ong,on-ong,un-ong
中段	zhōng duàn	1	2616	z-zh,eng-ong,on-ong,un-ong,uan-uang
中法	zhōng fǎ	1	2618	z-zh,eng-ong,on-ong,un-ong,h-f
中行	zhōng háng	1	2644	z-zh,eng-ong,on-ong,un-ong,h-f,an-ang
中词	zhōng cí	1	2648	z-zh,eng-ong,on-ong,un-ong,c-ch
中道	zhōng dào	1	2650	z-zh,eng-ong,on-ong,un-ong
中都	zhōng dū	1	2653	z-zh,eng-ong,on-ong,un-ong
中长	zhōng cháng	1	2655	z-zh,eng-ong,on-ong,un-ong,c-ch,an-ang
中非	zhōng fēi	1	2660	z-zh,eng-ong,on-ong,un-ong,h-f
中靶	zhòng bǎ	1	2661	z-zh,eng-ong,on-ong,un-ong
中黄	zhōng huáng	1	2671	z-zh,eng-ong,on-ong,un-ong,h-f,uan-uang
临朝	lín cháo	1	2714	n-l,r-l,in-ing,c-ch
临难	lín nàn	1	2724	n-l,r-l,in-ing,an-ang,an-ai
为啥	wèi shá	1	2758	s-sh
为政	wéi zhèng	1	2772	z-zh,en-eng,eng-ong
主上	zhǔ shàng	1	2801	z-zh,s-sh,an-ang
主仆	zhǔ pú	1	2804	z-zh
主句	zhǔ jù	1	2812	z-zh
主家	zhǔ jiā	1	2816	z-zh
丽水	lí shuǐ	1	2857	n-l,r-l,s-sh
丽都	lì dū	1	2860	n-l,r-l
举发	jǔ fā	1	2866	h-f
举要	jǔ yào	1	2883	
久长	jiǔ cháng	1	2907	c-ch,an-ang
义行	yì xíng	1	2928	in-ing
乌头	wū tóu	1	2936	
乌拉	wū lā	1	2940	n-l,r-l
乍看	zhà kàn	1	2955	z-zh,g-k,an-ang,an-ai
乏累	fá lèi	1	2957	h-f,n-l,r-l
乐业	lè yè	1	2963	n-l,r-l
乐亭	lào tíng	1	2968	n-l,r-l,in-ing
乐儿	lè ér	1	2971	n-l,r-l
乐子	lè zi	1	2989	n-l,r-l,z-zh
乐安	lè ān	1	2990	n-l,r-l,an-ang,an-ai
乐官	yuè guān	1	2991	g-k,uan-uang
乐山	lè shān	1	2994	n-l,r-l,s-sh,an-ang,an-ai
乐工	yuè gōng	1	2997	g-k,eng-ong,on-ong,un-ong
乐户	yuè hù	1	3008	h-f
乐果	lè guǒ	1	3022	n-l,r-l,g-k
乐歌	yuè gē	1	3023	g-k
乐毅	yuè yì	1	3026	
乐清	yuè qīng	1	3028	in-ing
乐舞	yuè wǔ	1	3038	
乐迷	yuè mí	1	3045	
乐道	lè dào	1	3047	n-l,r-l
乐都	lè dū	1	3053	n-l,r-l
乘乘	chéng chéng	1	3064	c-ch,en-eng,eng-ong
乘号	chéng hào	1	3079	c-ch,en-eng,eng-ong,h-f
乘壶	chéng hú	1	3084	c-ch,en-eng,eng-ong,h-f
乘数	chéng shù	1	3087	c-ch,en-eng,eng-ong,s-sh
乘舆	shèng yú	1	3099	s-sh,en-eng,eng-ong
乘除	chéng chú	1	3112	c-ch,en-eng,eng-ong
乘风	chéng fēng	1	3118	c-ch,en-eng,eng-ong,h-f
乘马	chéng mǎ	1	3122	c-ch,en-eng,eng-ong
九重	jiǔ chóng	1	3159	c-ch,eng-ong,on-ong,un-ong
乞和	qǐ hé	1	3175	h-f
习服	xí fú	1	3190	h-f
乡丁	xiāng dīng	1	3194	ian-iang,in-ing
乡曲	xiāng qū	1	3200	ian-iang
书价	shū jià	1	3208	s-sh
书体	shū tǐ	1	3209	s-sh
书契	shū qì	1	3219	s-sh
书家	shū jiā	1	3220	s-sh
书背	shū bèi	1	3229	s-sh
书论	shū lùn	1	3231	s-sh,n-l,r-l,un-ong,un-iong
乱发	luàn fà	1	3250	n-l,r-l,uan-uang,h-f
乱弹	luàn tán	1	3253	n-l,r-l,uan-uang,an-ang,an-ai
乱打	luàn dǎ	1	3256	n-l,r-l,uan-uang
乱说	luàn shuō	1	3261	n-l,r-l,uan-uang,s-sh
乳晕	rǔ yùn	1	3264	r-l,un-ong,un-iong
了悟	liǎo wù	1	3286	n-l,r-l
争得	zhēng de	1	3319	z-zh,en-eng,eng-ong
二价	èr jià	1	3362	
二分	èr fēn	1	3365	h-f,en-eng
二重	èr chóng	1	3388	c-ch,eng-ong,on-ong,un-ong
于思	yú sāi	1	3400	s-sh,an-ai
亏折	kuī zhé	1	3405	g-k,z-zh
亏累	kuī lěi	1	3407	g-k,n-l,r-l
云和	yún hé	1	3418	un-ong,un-iong,h-f
云岭	yún lǐng	1	3433	un-ong,un-iong,n-l,r-l,in-ing
云景	yún jǐng	1	3447	un-ong,un-iong,in-ing
云梢	yún shāo	1	3452	un-ong,un-iong,s-sh
云涌	yún yǒng	1	3459	un-ong,un-iong,eng-ong,on-ong
五内	wǔ nèi	1	3512	n-l
五分	wǔ fēn	1	3516	h-f,en-eng
五华	wǔ huá	1	3517	h-f
五台	wǔ tái	1	3518	an-ai
五号	wǔ hào	1	3520	h-f
五羊	wǔ yáng	1	3548	an-ang
五节	wǔ jié	1	3554	
井底	jǐng dǐ	1	3596	in-ing
些须	xiē xū	1	3624	
亡党	wáng dǎng	1	3632	an-ang
交并	jiāo bìng	1	3682	in-ing
交待	jiāo dài	1	3684	an-ai
交相	jiāo xiāng	1	3694	ian-iang
交结	jiāo jié	1	3697	
交行	jiāo háng	1	3704	h-f,an-ang
交角	jiāo jiǎo	1	3705	
产期	chǎn qī	1	3724	c-ch,an-ang,an-ai
亭长	tíng zhǎng	1	3744	in-ing,z-zh,an-ang
亲丁	qīn dīng	1	3749	in-ing
亲为	qīn wéi	1	3754	in-ing
亲亲	qīn qīn	1	3756	in-ing
亲兵	qīn bīng	1	3762	in-ing
亲征	qīn zhēng	1	3785	in-ing,z-zh,en-eng,eng-ong
亲睦	qīn mù	1	3805	in-ing
亲知	qīn zhī	1	3807	in-ing,z-zh
亲迎	qīn yíng	1	3815	in-ing
人夫	rén fū	1	3868	r-l,en-eng,h-f
仁化	rén huà	1	3971	r-l,en-eng,h-f
仁弟	rén dì	1	3973	r-l,en-eng
仁术	rén shù	1	3975	r-l,en-eng,s-sh
仆妇	pú fù	1	3994	h-f
仇姓	qiú xìng	1	3998	in-ing
今番	jīn fān	1	4012	in-ing,h-f,an-ang,an-ai
