泪水	lèi shuǐ	1	7495	n-l,r-l,s-sh
冷风	lěng fēng	1	7511	n-l,r-l,en-eng,eng-ong,h-f
离开	lí kāi	1	7539	n-l,r-l,g-k,an-ai
礼貌	lǐ mào	1	7556	n-l,r-l
礼物	lǐ wù	1	7560	n-l,r-l
里面	lǐ miàn	1	7568	n-l,r-l,ian-iang
力气	lì qi	1	7598	n-l,r-l
立正	lì zhèng	1	7633	n-l,r-l,z-zh,en-eng,eng-ong
例如	lì rú	1	7651	n-l,r-l
例子	lì zi	1	7653	n-l,r-l,z-zh
连接	lián jiē	1	7665	n-l,r-l,ian-iang
连连	lián lián	1	7666	n-l,r-l,ian-iang
连忙	lián máng	1	7667	n-l,r-l,ian-iang,an-ang
联系	lián xì	1	7692	n-l,r-l,ian-iang
脸红	liǎn hóng	1	7700	n-l,r-l,ian-iang,h-f,eng-ong,on-ong,un-ong
练习	liàn xí	1	7707	n-l,r-l,ian-iang
良好	liáng hǎo	1	7719	n-l,r-l,ian-iang,h-f
两旁	liǎng páng	1	7743	n-l,r-l,ian-iang,an-ang
猎人	liè rén	1	7808	n-l,r-l,en-eng
邻居	lín jū	1	7816	n-l,r-l,in-ing
铃声	líng shēng	1	7857	n-l,r-l,in-ing,s-sh,en-eng,eng-ong
零食	líng shí	1	7871	n-l,r-l,in-ing,s-sh
柳树	liǔ shù	1	7951	n-l,r-l,s-sh
楼房	lóu fáng	1	7979	n-l,r-l,h-f,an-ang
楼梯	lóu tī	1	7981	n-l,r-l
路过	lù guò	1	8010	n-l,r-l,g-k
路面	lù miàn	1	8013	n-l,r-l,ian-iang
路上	lù shang	1	8015	n-l,r-l,s-sh,an-ang
绿色	lǜ sè	1	8044	n-l,r-l,s-sh
绿叶	lǜ yè	1	8045	n-l,r-l
妈妈	mā ma	1	8102	
马路	mǎ lù	1	8120	n-l,r-l
马上	mǎ shàng	1	8122	s-sh,an-ang
麦子	mài zi	1	8148	an-ai,z-zh
馒头	mán tou	1	8159	an-ang,an-ai
毛巾	máo jīn	1	8218	in-ing
毛衣	máo yī	1	8222	
帽子	mào zi	1	8243	z-zh
没有	méi yǒu	1	8254	
眉毛	méi mao	1	8261	
梅花	méi huā	1	8264	h-f
美丽	měi lì	1	8285	n-l,r-l
妹妹	mèi mei	1	8298	
闷热	mēn rè	1	8303	en-eng,r-l
门窗	mén chuāng	1	8307	en-eng,c-ch,uan-uang
门口	mén kǒu	1	8315	en-eng,g-k
门票	mén piào	1	8317	en-eng
米饭	mǐ fàn	1	8372	h-f,an-ang,an-ai
蜜蜂	mì fēng	1	8388	h-f,en-eng,eng-ong
棉花	mián huā	1	8396	ian-iang,h-f
