氏	shì	1	180	s-sh
氏	zhī	1	181	z-zh
勿	wù	1	182	
欠	qiàn	1	183	ian-iang
风	fēng	1	184	h-f,en-eng,eng-ong
丹	dān	1	185	an-ang,an-ai
匀	yún	1	186	un-ong,un-iong
乌	wū	1	187	
勾	gōu	1	188	g-k
勾	gòu	1	189	g-k
凤	fèng	1	190	h-f,en-eng,eng-ong
六	liù	1	191	n-l,r-l
文	wén	1	192	en-eng
亢	kàng	1	193	g-k,an-ang
方	fāng	1	194	h-f,an-ang
火	huǒ	1	195	h-f
为	wéi	1	196	
为	wèi	1	197	
斗	dǒu	1	198	
斗	dòu	1	199	
忆	yì	1	200	
计	jì	1	201	
订	dìng	1	202	in-ing
户	hù	1	203	h-f
认	rèn	1	204	r-l,en-eng
冗	rǒng	1	205	r-l,eng-ong,on-ong,un-ong
讥	jī	1	206	
心	xīn	1	207	in-ing
尺	chě	1	208	c-ch
尺	chǐ	1	209	c-ch
引	yǐn	1	210	in-ing
丑	chǒu	1	211	c-ch
巴	bā	1	212	
孔	kǒng	1	213	g-k,eng-ong,on-ong,un-ong
队	duì	1	214	
办	bàn	1	215	an-ang,an-ai
以	yǐ	1	216	
允	yǔn	1	217	un-ong,un-iong
予	yú	1	218	
予	yǔ	1	219	
邓	dèng	1	220	en-eng,eng-ong
劝	quàn	1	221	uan-uang
双	shuāng	1	222	s-sh,uan-uang
书	shū	1	223	s-sh
幻	huàn	1	224	h-f,uan-uang
玉	yù	1	225	
刊	kān	1	226	g-k,an-ang,an-ai
未	wèi	1	227	
末	mò	1	228	
示	shì	1	229	s-sh
击	jī	1	230	
打	dá	1	231	
打	dǎ	1	232	
巧	qiǎo	1	233	
正	zhēng	1	234	z-zh,en-eng,eng-ong
正	zhèng	1	235	z-zh,en-eng,eng-ong
扑	pū	1	236	
卉	huì	1	237	h-f
扒	bā	1	238	
扒	pá	1	239	
功	gōng	1	240	g-k,eng-ong,on-ong,un-ong
扔	rēng	1	241	r-l,en-eng,eng-ong
去	qù	1	242	
甘	gān	1	243	g-k,an-ang,an-ai
世	shì	1	244	s-sh
艾	ài	1	245	an-ai
艾	yì	1	246	
古	gǔ	1	247	g-k
节	jiē	1	248	
节	jié	1	249	
本	běn	1	250	en-eng
术	shù	1	251	s-sh
术	zhú	1	252	z-zh
可	kě	1	253	g-k
可	kè	1	254	g-k
丙	bǐng	1	255	in-ing
左	zuǒ	1	256	z-zh
厉	lì	1	257	n-l,r-l
石	dàn	1	258	an-ang,an-ai
石	shí	1	259	s-sh
右	yòu	1	260	
布	bù	1	261	
夯	hāng	1	262	h-f,an-ang
戊	wù	1	263	
龙	lóng	1	264	n-l,r-l,eng-ong,on-ong,un-ong
平	píng	1	265	in-ing
灭	miè	1	266	
轧	yà	1	267	
轧	zhá	1	268	z-zh
东	dōng	1	269	eng-ong,on-ong,un-ong
卡	kǎ	1	270	g-k
卡	qiǎ	1	271	
北	běi	1	272	
占	zhān	1	273	z-zh,an-ang,an-ai
占	zhàn	1	274	z-zh,an-ang,an-ai
凸	tū	1	275	
卢	lú	1	276	n-l,r-l
业	yè	1	277	
旧	jiù	1	278	
帅	shuài	1	279	s-sh
归	guī	1	280	g-k
旦	dàn	1	281	an-ang,an-ai
目	mù	1	282	
且	qiě	1	283	
叶	xié	1	284	
叶	yè	1	285	
甲	jiǎ	1	286	
申	shēn	1	287	s-sh,en-eng
叮	dīng	1	288	in-ing
电	diàn	1	289	ian-iang
号	háo	1	290	h-f
号	hào	1	291	h-f
田	tián	1	292	ian-iang
由	yóu	1	293	
只	zhī	1	294	z-zh
只	zhǐ	1	295	z-zh
叭	bā	1	296	
史	shǐ	1	297	s-sh
央	yāng	1	298	an-ang
兄	xiōng	1	299	un-iong
叽	jī	1	300	
叼	diāo	1	301	
叫	jiào	1	302	
叩	kòu	1	303	g-k
叨	dāo	1	304	
叨	dáo	1	305	
叨	tāo	1	306	
另	lìng	1	307	n-l,r-l,in-ing
叹	tàn	1	308	an-ang,an-ai
冉	rǎn	1	309	r-l,an-ang,an-ai
皿	mǐn	1	310	in-ing
凹	āo	1	311	
囚	qiú	1	312	
四	sì	1	313	s-sh
生	shēng	1	314	s-sh,en-eng,eng-ong
矢	shǐ	1	315	s-sh
失	shī	1	316	s-sh
乍	zhà	1	317	z-zh
禾	hé	1	318	h-f
丘	qiū	1	319	
付	fù	1	320	h-f
仗	zhàng	1	321	z-zh,an-ang
代	dài	1	322	an-ai
仙	xiān	1	323	ian-iang
们	mén	1	324	en-eng
们	men	1	325	en-eng
仪	yí	1	326	
白	bái	1	327	an-ai
