一个	yí gè	53554		1
一了	yī liǎo	53563	n-l,r-l	1
一份	yī fèn	53576	en-eng,h-f	1
一会	yī huì	53577	h-f	1
一似	yī sì	53578	s-sh	1
一倍	yí bèi	53582	ai-ei	1
一分	yī fēn	53591	en-eng,h-f	1
一副	yī fù	53598	h-f	1
一匹	yì pǐ	53602		1
一卷	yī juàn	53605	uan-uang,j-q-x	1
一发	yī fā	53608	h-f	1
一只	yī zhī	53613	z-zh	1
一号	yī hào	53618	ao-ou,h-f	1
一场	yī cháng	53624	an-ang,c-ch	1
一家	yī jiā	53652	ia-ie,j-q-x	1
一幕	yí mù	53672		1
一得	yī de	53679		1
一成	yì chéng	53689	en-eng,c-ch	1
一扎	yī zā	53691	z-zh	1
一打	yī dǎ	53692		1
一撮	yī zuǒ	53699	ua-uo,z-zh	1
一月	yí yuè	53719		1
一服	yī fù	53720	h-f	1
一期	yī qī	53727	j-q-x	1
一条	yī tiáo	53730		1
一点	yì diǎn	53759	ian-iang	1
一片	yī piàn	53762	ian-iang	1
一百	yì bǎi	53777	ai-ei	1
一种	yī zhǒng	53790	z-zh	1
一觉	yī jiào	53823	j-q-x	1
一隅	yì yú	53859		1
丁丁	dīng dīng	53877	in-ing	1
丁丑	dīng chǒu	53879	in-ing,ao-ou,c-ch	1
丁东	dīng dōng	53880	in-ing	1
丁亥	dīng hài	53881	in-ing,ai-ei,h-f	1
丁冬	dīng dōng	53884	in-ing	1
丁卯	dīng mǎo	53885	in-ing,ao-ou	1
丁坝	dīng bà	53886	in-ing	1
丁字	dīng zì	53887	in-ing,z-zh	1
丁宁	dīng níng	53888	in-ing,n-l	1
丁当	dīng dāng	53889	in-ing,an-ang	1
丁忧	dīng yōu	53890	in-ing,ao-ou	1
丁未	dīng wèi	53891	in-ing,ai-ei	1
丁艰	dīng jiān	53892	in-ing,ian-iang,j-q-x	1
七大	qī dà	53897	j-q-x	1
万事	wàn shì	53928	an-ang,s-sh	1
万俟	mò qí	53932	j-q-x	3
万卷	wàn juàn	53935	an-ang,uan-uang,j-q-x	1
万历	wàn lì	53936	an-ang,n-l,r-l	1
万安	wàn ān	53949	an-ang	1
万有	wàn yǒu	53958	an-ang,ao-ou	1
万机	wàn jī	53959	an-ang,j-q-x	1
万死	wàn sǐ	53960	an-ang,s-sh	1
万金	wàn jīn	53986	in-ing,an-ang,j-q-x	1
三分	sān fēn	54000	en-eng,an-ang,s-sh,h-f	1
三台	sān tái	54009	an-ang,ai-ei,s-sh	1
三号	sān hào	54012	an-ang,ao-ou,s-sh,h-f	1
三合	sān hé	54013	an-ang,s-sh,h-f	1
三好	sān hǎo	54033	an-ang,ao-ou,s-sh,h-f	1
三度	sān dù	54047	an-ang,s-sh	1
三教	sān jiào	54054	an-ang,s-sh,j-q-x	1
三藏	sān zàng	54080	an-ang,z-zh,s-sh	1
三行	sān xíng	54082	in-ing,an-ang,s-sh,j-q-x	1
三重	sān chóng	54091	an-ang,c-ch,s-sh	1
上举	shàng jǔ	54104	an-ang,s-sh,j-q-x	1
上京	shàng jīng	54106	in-ing,an-ang,s-sh,j-q-x	1
上人	shàng rén	54107	en-eng,an-ang,s-sh,r-l	1
上位	shàng wèi	54108	an-ang,ai-ei,s-sh	1
上体	shàng tǐ	54109	an-ang,s-sh	1
上元	shàng yuán	54110	an-ang,uan-uang,s-sh	1
上兵	shàng bīng	54111	in-ing,an-ang,s-sh	1
上列	shàng liè	54113	an-ang,ia-ie,s-sh,n-l,r-l	1
上卷	shàng juàn	54119	an-ang,uan-uang,s-sh,j-q-x	1
上叶	shàng yè	54120	an-ang,s-sh	1
上坡	shàng pō	54123	an-ang,s-sh	1
上堂	shàng táng	54124	an-ang,s-sh	1
上声	shǎng shēng	54125	en-eng,an-ang,s-sh	1
上夜	shàng yè	54126	an-ang,s-sh	1
上奏	shàng zòu	54128	an-ang,ao-ou,z-zh,s-sh	1
上官	shàng guān	54131	an-ang,uan-uang,s-sh	1
上客	shàng kè	54132	an-ang,s-sh	1
上届	shàng jiè	54134	an-ang,ia-ie,s-sh,j-q-x	1
上岸	shàng àn	54136	an-ang,s-sh	1
上床	shàng chuáng	54138	an-ang,uan-uang,c-ch,s-sh	1
上月	shàng yuè	54149	an-ang,s-sh	1
上朝	shàng cháo	54150	an-ang,ao-ou,c-ch,s-sh	1
上林	shàng lín	54151	in-ing,an-ang,s-sh,n-l,r-l	1
上次	shàng cì	54155	an-ang,c-ch,s-sh	1
上焦	shàng jiāo	54160	an-ang,s-sh,j-q-x	1
上界	shàng jiè	54161	an-ang,ia-ie,s-sh,j-q-x	1
上疏	shàng shū	54162	an-ang,s-sh	1
上簇	shàng cù	54166	an-ang,c-ch,s-sh	1
上膘	shàng biāo	54167	an-ang,s-sh	3
上计	shàng jì	54170	an-ang,s-sh,j-q-x	1
上谕	shàng yù	54172	an-ang,s-sh	3
上车	shàng chē	54173	an-ang,c-ch,s-sh	1
上选	shàng xuǎn	54174	an-ang,uan-uang,s-sh,j-q-x	1
上闩	shàng shuān	54175	an-ang,uan-uang,s-sh	3
上院	shàng yuàn	54176	an-ang,uan-uang,s-sh	1
上鞋	shàng xié	54179	an-ang,ia-ie,s-sh,j-q-x	1
下体	xià tǐ	54182	ia-ie,j-q-x	1
下帖	xià tiě	54188	ia-ie,j-q-x	1
下毒	xià dú	54191	ia-ie,j-q-x	1
下车	xià chē	54193	ia-ie,c-ch,j-q-x	1
不中	bù zhōng	54208	z-zh	1
不义	bú yì	54215		1
不了	bù liǎo	54219	n-l,r-l	1
不二	bù èr	54224		1
不亦	bù yì	54226		1
不会	bú huì	54236	h-f	1
不住	bú zhù	54238	z-zh	1
不佞	bù nìng	54239	in-ing,n-l	3
不佳	bù jiā	54240	ia-ie,j-q-x	1
不信	bù xìn	54242	in-ing,j-q-x	1
不修	bù xiū	54243	j-q-x	1
不倦	bù juàn	54245	uan-uang,j-q-x	1
不值	bù zhí	54246	z-zh	1
不假	bù jiǎ	54252	ia-ie,j-q-x	1
不像	bù xiàng	54256	ian-iang,j-q-x	1
不克	bù kè	54258		1
不具	bù jù	54262	j-q-x	1
不减	bù jiǎn	54265	ian-iang,j-q-x	1
