一丁不识	yī dīng bù shí	1	in-ing,s-sh	1
一不小心	yí bù xiǎo xīn	3	in-ing,j-q-x	1
一不扭众	yī bù niǔ zhòng	4	z-zh,n-l	1
一丝不差	yì sī bù chā	7	c-ch,s-sh	1
一丝不紊	yī sī bù wěn	9	en-eng,s-sh	1
一个半个	yī gè bàn gè	13	an-ang	1
一个心眼	yí gè xīn yǎn	15	in-ing,an-ang,j-q-x	1
一举万里	yī jǔ wàn lǐ	18	an-ang,n-l,r-l,j-q-x	1
一之为甚	yī zhī wéi shèn	20	en-eng,ai-ei,z-zh,s-sh	1
一之已甚	yī zhī yǐ shèn	21	en-eng,z-zh,s-sh	1
一之谓甚	yī zhī wèi shèn	22	en-eng,ai-ei,z-zh,s-sh	1
一乱涂地	yī luàn tú dì	23	uan-uang,n-l,r-l	1
一了百当	yī liǎo bǎi dàng	26	an-ang,ai-ei,n-l,r-l	1
一事不知	yī shì bù zhī	28	z-zh,s-sh	1
一些半些	yī xiē bàn xiē	32	an-ang,ia-ie,j-q-x	1
一人有庆	yī rén yǒu qìng	34	en-eng,in-ing,ao-ou,r-l,j-q-x	1
一仆二主	yī pú èr zhǔ	35	z-zh	1
一介不取	yī jiè bù qǔ	36	ia-ie,j-q-x	1
一介不苟	yī jiè bù gǒu	37	ao-ou,ia-ie,j-q-x	1
一代楷模	yī dài kǎi mó	40	ai-ei	1
一代风流	yī dài fēng liú	41	en-eng,ai-ei,n-l,h-f,r-l	1
一以当十	yī yǐ dāng shí	43	an-ang,s-sh	1
一以当百	yī yǐ dāng bǎi	44	an-ang,ai-ei	1
一体两面	yì tǐ liǎng miàn	52	ian-iang,n-l,r-l	1
一体同心	yī tǐ tóng xīn	53	in-ing,j-q-x	1
一佛出世	yī fó chū shì	54	c-ch,s-sh,h-f	1
一倡一和	yī chàng yī hé	57	an-ang,c-ch,h-f	1
一倡三叹	yī chàng sān tàn	58	an-ang,c-ch,s-sh	1
一倡百和	yī chàng bǎi hè	59	an-ang,ai-ei,c-ch,h-f	1
一偏之见	yī piān zhī jiàn	60	ian-iang,z-zh,j-q-x	1
一偏之论	yī piān zhī lùn	61	ian-iang,z-zh,n-l,r-l	1
一元大武	yī yuán dà wǔ	63	uan-uang	1
一分一毫	yī fēn yī háo	70	en-eng,ao-ou,h-f	1
一切万物	yī qiē wàn wù	76	an-ang,ia-ie,j-q-x	1
一切众生	yī qiè zhòng shēng	77	en-eng,ia-ie,z-zh,s-sh,j-q-x	1
一剑之任	yī jiàn zhī rèn	79	en-eng,ian-iang,z-zh,r-l,j-q-x	1
一力承当	yī lì chéng dāng	81	en-eng,an-ang,c-ch,n-l,r-l	1
一包在内	yī bāo zài nèi	85	ai-ei,ao-ou,z-zh,n-l	1
一匡九合	yī kuāng jiǔ hé	86	uan-uang,h-f,j-q-x	3
一卧不起	yī wò bù qǐ	91	j-q-x	1
一双两好	yī shuāng liǎng hǎo	95	ian-iang,uan-uang,ao-ou,s-sh,n-l,h-f,r-l	1
一反其道	yī fǎn qí dào	96	an-ang,ao-ou,h-f,j-q-x	1
一口两匙	yī kǒu liǎng chí	99	ian-iang,ao-ou,c-ch,n-l,r-l	1
一口同声	yī kǒu tóng shēng	100	en-eng,ao-ou,s-sh	1
一口同音	yī kǒu tóng yīn	101	in-ing,ao-ou	1
一口咬定	yì kǒu yǎo dìng	103	in-ing,ao-ou	1
一叶扁舟	yí yè piān zhōu	107	ian-iang,ao-ou,z-zh	1
一叶报秋	yī yè bào qiū	108	ao-ou,j-q-x	1
一叶迷山	yī yè mí shān	111	an-ang,s-sh	1
一叶障目	yī yè zhàng mù	112	an-ang,z-zh	1
一呵而就	yī hē ér jiù	117	h-f,j-q-x	1
一呼再喏	yī hū zài nuò	118	ai-ei,ua-uo,z-zh,n-l,h-f	3
一哭二闹	yì kū èr nào	125	ao-ou,n-l	1
一喷一醒	yī pēn yī xǐng	128	en-eng,in-ing,j-q-x	1
一场春梦	yī chǎng chūn mèng	132	en-eng,an-ang,c-ch	1
一坐尽倾	yī zuò jìn qīng	136	in-ing,ua-uo,z-zh,j-q-x	1
一坐尽惊	yī zuò jìn jīng	137	in-ing,ua-uo,z-zh,j-q-x	1
一声不吭	yī shēng bù kēng	141	en-eng,s-sh	1
一夔一契	yī kuí yī qì	143	j-q-x	3
一夕一朝	yī xī yī zhāo	144	ao-ou,z-zh,j-q-x	1
一夕之间	yì xī zhī jiān	145	ian-iang,z-zh,j-q-x	1
一夜走红	yí yè zǒu hóng	148	ao-ou,z-zh,h-f	1
一天一地	yī tiān yī dì	154	ian-iang	1
一天星斗	yī tiān xīng dǒu	155	in-ing,ian-iang,ao-ou,j-q-x	1
一夫之勇	yī fū zhī yǒng	157	z-zh,h-f	1
一夫之用	yī fū zhī yòng	158	z-zh,h-f	1
一夫当关	yī fū dāng guān	159	an-ang,uan-uang,h-f	1
一孔不达	yī kǒng bù dá	163		1
一字一句	yī zì yī jù	165	z-zh,j-q-x	1
一字不易	yī zì bù yì	166	z-zh	1
一字不苟	yī zì bù gǒu	167	ao-ou,z-zh	1
一字长城	yī zì cháng chéng	168	en-eng,an-ang,z-zh,c-ch	1
一定不易	yī dìng bù yì	171	in-ing	1
一定不移	yī dìng bù yí	172	in-ing	1
一家一火	yī jiā yī huǒ	176	ia-ie,ua-uo,h-f,j-q-x	1
一家一计	yī jiā yī jì	177	ia-ie,j-q-x	1
一家之主	yī jiā zhī zhǔ	178	ia-ie,z-zh,j-q-x	1
一家之作	yī jiā zhī zuò	179	ia-ie,ua-uo,z-zh,j-q-x	1
一家之学	yī jiā zhī xué	180	ia-ie,z-zh,j-q-x	1
一家之计	yī jiā zhī jì	182	ia-ie,z-zh,j-q-x	1
一家之辞	yī jiā zhī cí	183	ia-ie,z-zh,c-ch,j-q-x	1
一家无二	yī jiā wú èr	186	ia-ie,j-q-x	1
一家眷属	yī jiā juàn shǔ	187	uan-uang,ia-ie,s-sh,j-q-x	1
一家老小	yī jiā lǎo xiǎo	188	ao-ou,ia-ie,n-l,r-l,j-q-x	1
一射之地	yī shè zhī dì	190	z-zh,s-sh	1
一尘不到	yī chén bù dào	192	en-eng,ao-ou,c-ch	1
一尘不缁	yī chén bù zī	194	en-eng,z-zh,c-ch	3
一岁载赦	yī suì zài shè	199	ai-ei,z-zh,s-sh	1
一差两讹	yī chà liǎng é	200	ian-iang,c-ch,n-l,r-l	1
一差二误	yī chà èr wù	202	c-ch	1
一差半错	yī chà bàn cuò	204	an-ang,ua-uo,c-ch	1
一己之见	yī jǐ zhī jiàn	205	ian-iang,z-zh,j-q-x	1
一帆顺风	yī fān shùn fēng	206	en-eng,an-ang,s-sh,h-f	1
一干人犯	yī gān rén fàn	213	en-eng,an-ang,h-f,r-l	1
一年一度	yī nián yī dù	214	ian-iang,n-l	1
一床两好	yī chuáng liǎng hǎo	219	ian-iang,uan-uang,ao-ou,c-ch,n-l,h-f,r-l	1
一弹指顷	yī tán zhǐ qǐng	224	in-ing,an-ang,z-zh,j-q-x	1
一彻万融	yī chè wàn róng	225	an-ang,c-ch,r-l	1
一得之功	yī dé zhī gōng	227	z-zh	1
一得之愚	yī dé zhī yú	228	z-zh	1
一心同体	yī xīn tóng tǐ	231	in-ing,j-q-x	1
一心同功	yī xīn tóng gōng	232	in-ing,j-q-x	1
一心同归	yī xīn tóng guī	233	in-ing,j-q-x	1
一心向往	yì xīn xiàng wǎng	234	in-ing,an-ang,ian-iang,j-q-x	1
一念之间	yí niàn zhī jiān	236	ian-iang,z-zh,n-l,j-q-x	1
一怒之下	yí nù zhī xià	237	ia-ie,z-zh,n-l,j-q-x	1
一息奄奄	yī xī yǎn yǎn	239	an-ang,j-q-x	3
一成不易	yī chéng bù yì	243	en-eng,c-ch	1
一把死拿	yī bǎ sǐ ná	252	s-sh,n-l	1
一抔黄沙	yì póu huáng shā	254	uan-uang,ao-ou,s-sh,h-f	3
一掷百万	yī zhì bǎi wàn	260	an-ang,ai-ei,z-zh	1
一支半节	yī zhī bàn jié	262	an-ang,ia-ie,z-zh,j-q-x	1
一方之任	yī fāng zhī rèn	268	en-eng,an-ang,z-zh,h-f,r-l	1
一无可取	yī wú kě qǔ	270	j-q-x	1
一无所长	yī wú suǒ cháng	276	an-ang,ua-uo,c-ch,s-sh	1
一无长物	yī wú cháng wù	278	an-ang,c-ch	1
一日万几	yī rì wàn jǐ	279	an-ang,r-l,j-q-x	1
一日万机	yī rì wàn jī	280	an-ang,r-l,j-q-x	1
一日万里	yī rì wàn lǐ	281	an-ang,n-l,r-l	1
一日三省	yī rì sān xǐng	282	in-ing,an-ang,s-sh,r-l,j-q-x	1
一日三秋	yí rì sān qiū	283	an-ang,s-sh,r-l,j-q-x	1
一日之长	yī rì zhī cháng	284	an-ang,z-zh,c-ch,r-l	1
一时伯仲	yī shí bó zhòng	287	z-zh,s-sh	1
一时千载	yī shí qiān zǎi	288	ian-iang,ai-ei,z-zh,s-sh,j-q-x	1
一时得逞	yì shí dé chěng	290	en-eng,c-ch,s-sh	1
一时疏忽	yì shí shū hū	291	s-sh,h-f	1
一暝不视	yī míng bù shì	297	in-ing,s-sh	3
一暴十寒	yī pù shí hán	298	an-ang,s-sh,h-f	1
一曝十寒	yī pù shí hán	299	an-ang,s-sh,h-f	1
一曲阳关	yī qǔ yáng guān	300	an-ang,uan-uang,j-q-x	1
一望无涯	yí wàng wú yá	305	an-ang	1
一望而知	yī wàng ér zhī	307	an-ang,z-zh	1
一朝之忿	yī zhāo zhī fèn	310	en-eng,ao-ou,z-zh,h-f	1
一朝之患	yī zhāo zhī huàn	311	uan-uang,ao-ou,z-zh,h-f	1
一朝千里	yī zhāo qiān lǐ	312	ian-iang,ao-ou,z-zh,n-l,r-l,j-q-x	1
一木难支	yī mù nán zhī	315	an-ang,z-zh,n-l	1
一本万利	yī běn wàn lì	316	en-eng,an-ang,n-l,r-l	1
一枕南柯	yī zhěn nán kē	321	en-eng,an-ang,z-zh,n-l	3
一枝一栖	yī zhī yī qī	322	z-zh,j-q-x	1
一枝一节	yī zhī yī jié	323	ia-ie,z-zh,j-q-x	1
一枝之栖	yī zhī zhī qī	324	z-zh,j-q-x	1
一栖两雄	yī qī liǎng xióng	326	ian-iang,n-l,r-l,j-q-x	1
一梦华胥	yī mèng huá xū	327	en-eng,ua-uo,h-f,j-q-x	3
一榻横陈	yī tà héng chén	331	en-eng,c-ch,h-f	3
一模二样	yī mó èr yàng	333	an-ang	1
一步一步	yí bù yí bù	336		1
一步一趋	yī bù yī qū	337	j-q-x	1
一步步地	yí bù bù de	339		1
一死了之	yī sǐ liǎo zhī	340	z-zh,s-sh,n-l,r-l	1
一毫不差	yī háo bù chā	342	ao-ou,c-ch,h-f	1
一毫不染	yī háo bù rǎn	343	an-ang,ao-ou,h-f,r-l	1
一毫不苟	yī háo bù gǒu	344	ao-ou,h-f	1
一民同俗	yī mín tóng sú	345	in-ing,s-sh	1
一气之下	yí qì zhī xià	346	ia-ie,z-zh,j-q-x	1
一沓钞票	yì dá chāo piào	350	ao-ou,c-ch	3
一波万波	yī bō wàn bō	351	an-ang	1
一泻万里	yī xiè wàn lǐ	354	an-ang,ia-ie,n-l,r-l,j-q-x	1
一派胡言	yí pài hú yán	356	an-ang,ai-ei,h-f	1
一浆十饼	yī jiāng shí bǐng	359	in-ing,ian-iang,s-sh,j-q-x	1
一清宿弊	yì qīng sù bì	361	in-ing,s-sh,j-q-x	1
一溜歪斜	yī liù wāi xié	364	ai-ei,ia-ie,n-l,r-l,j-q-x	1
一熏一莸	yī xūn yī yóu	370	ao-ou,j-q-x	3
一片丹心	yī piàn dān xīn	372	in-ing,an-ang,ian-iang,j-q-x	1
一片宫商	yī piàn gōng shāng	374	an-ang,ian-iang,s-sh	1
一片散沙	yī piàn sǎn shā	375	an-ang,ian-iang,s-sh	1
一片昏黑	yí piàn hūn hēi	376	ian-iang,ai-ei,h-f	1
一片汪洋	yī piàn wāng yáng	377	an-ang,ian-iang	1
一片混乱	yí piàn hùn luàn	378	ian-iang,uan-uang,n-l,h-f,r-l	1
一片焦土	yī piàn jiāo tǔ	379	ian-iang,j-q-x	1
一片空白	yí piàn kòng bái	380	ian-iang,ai-ei	1
一牛吼地	yī niú hǒu dì	381	ao-ou,n-l,h-f	1
一牛鸣地	yī niú míng dì	382	in-ing,n-l	1
一物不知	yī wù bù zhī	383	z-zh	1
一狐之掖	yī hú zhī yè	385	z-zh,h-f	3
一现昙华	yī xiàn tán huā	386	an-ang,ian-iang,ua-uo,h-f,j-q-x	3
一男半女	yī nán bàn nǚ	388	an-ang,n-l	1
一目五行	yī mù wǔ háng	397	an-ang,h-f	1
一目数行	yī mù shù háng	399	an-ang,s-sh,h-f	1
一相情原	yī xiāng qíng yuán	402	in-ing,ian-iang,uan-uang,j-q-x	1
一相情愿	yī xiāng qíng yuàn	403	in-ing,ian-iang,uan-uang,j-q-x	1
一瞑不视	yī míng bù shì	404	in-ing,s-sh	3
一知半见	yī zhī bàn jiàn	405	an-ang,ian-iang,z-zh,j-q-x	1
一知片解	yī zhī piàn jiě	407	ian-iang,ia-ie,z-zh,j-q-x	1
一碧万顷	yī bì wàn qǐng	411	in-ing,an-ang,j-q-x	1
一秉大公	yī bǐng dà gōng	413	in-ing	1
一空依傍	yī kōng yī bàng	415	an-ang	1
一笑了之	yī xiào liǎo zhī	419	z-zh,n-l,r-l,j-q-x	1
一笑了事	yī xiào le shì	420	s-sh,n-l,r-l,j-q-x	1
一笔不苟	yī bǐ bù gǒu	421	ao-ou	1
一笔勾断	yī bǐ gōu duàn	422	uan-uang,ao-ou	1
一笔勾消	yī bǐ gōu xiāo	423	ao-ou,j-q-x	1
一笔抹煞	yī bǐ mǒ shā	428	s-sh	1
一箭上垛	yī jiàn shàng duò	431	an-ang,ian-iang,ua-uo,s-sh,j-q-x	1
一箭之地	yī jiàn zhī dì	432	ian-iang,z-zh,j-q-x	1
一篇文章	yì piān wén zhāng	433	en-eng,an-ang,ian-iang,z-zh	1
一索得男	yī suǒ dé nán	436	an-ang,ua-uo,s-sh,n-l	1
一线之隔	yí xiàn zhī gé	438	ian-iang,z-zh,j-q-x	1
一缘一会	yī yuán yī huì	439	uan-uang,h-f	1
一网尽扫	yī wǎng jìn sǎo	440	in-ing,an-ang,ao-ou,s-sh,j-q-x	1
一肢一节	yī zhī yī jié	447	ia-ie,z-zh,j-q-x	1
一肢半节	yī zhī bàn jié	448	an-ang,ia-ie,z-zh,j-q-x	1
一脉同气	yī mài tóng qì	449	ai-ei,j-q-x	1
一脉香烟	yī mài xiāng yān	453	an-ang,ian-iang,ai-ei,j-q-x	1
一脚不移	yī jiǎo bù yí	454	j-q-x	1
一苇可航	yī wěi kě háng	461	an-ang,ai-ei,h-f	1
一虎不河	yī hǔ bù hé	463	h-f	1
一蛇两头	yī shé liǎng tóu	464	ian-iang,ao-ou,s-sh,n-l,r-l	1
一行作吏	yī xíng zuò lì	468	in-ing,ua-uo,z-zh,n-l,r-l,j-q-x	1
一见了然	yī jiàn liǎo rán	470	an-ang,ian-iang,n-l,r-l,j-q-x	1
一见如旧	yī jiàn rú jiù	473	ian-iang,r-l,j-q-x	1
一览无遗	yì lǎn wú yí	476	an-ang,n-l,r-l	1
一言不发	yī yán bù fā	482	an-ang,h-f	1
一言两语	yī yán liǎng yǔ	483	an-ang,ian-iang,n-l,r-l	1
一言丧邦	yī yán sàng bāng	484	an-ang,s-sh	1
一言中的	yì yán zhòng dì	485	an-ang,z-zh	1
一言兴邦	yī yán xīng bāng	488	in-ing,an-ang,j-q-x	1
一言半句	yī yán bàn jù	489	an-ang,j-q-x	1
一言半语	yī yán bàn yǔ	490	an-ang	1
一语中人	yī yǔ zhòng rén	492	en-eng,z-zh,r-l	1
一谷不升	yī gǔ bù shēng	498	en-eng,s-sh	1
一谷不登	yī gǔ bù dēng	499	en-eng	1
一跌不振	yī diē bù zhèn	506	en-eng,ia-ie,z-zh	1
一路平安	yí lù píng ān	507	in-ing,an-ang,n-l,r-l	1
一路神祇	yī lù shén qí	508	en-eng,s-sh,n-l,r-l,j-q-x	3
一路风尘	yī lù fēng chén	510	en-eng,c-ch,n-l,h-f,r-l	1
一路风清	yī lù fēng qīng	511	en-eng,in-ing,n-l,h-f,r-l,j-q-x	1
一蹴可几	yī cù kě jǐ	512	c-ch,j-q-x	3
一蹴而得	yī cù ér dé	514	c-ch	3
一蹶不兴	yī juě bù xīng	515	in-ing,j-q-x	3
一身两头	yī shēn liǎng tóu	517	en-eng,ian-iang,ao-ou,s-sh,n-l,r-l	1
一身二任	yī shēn èr rèn	518	en-eng,s-sh,r-l	1
